Record_ID,Scenario,Source,Sim_Time_s,Bus_ID,Bus_Name,Frequency_Hz,Voltage_pu,Voltage_kV,Angle_deg,Active_Power_MW,Reactive_Power_MVAr,ROCOF_Hz_per_s,Ambient_Temp_C,Grid_State,Stability_Label
534,Normal_Operation,Synthetic_PhysicsInformed,53.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8323,1.0036,331.2,43.15,529.503,318.337,0.4815,32.0,Stable,0
535,Normal_Operation,Synthetic_PhysicsInformed,53.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8658,0.9984,329.5,38.68,536.191,322.358,0.3352,32.1,Stable,0
536,Normal_Operation,Synthetic_PhysicsInformed,53.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7868,1.0035,331.2,39.11,530.003,318.638,-0.7904,32.1,Stable,0
537,Normal_Operation,Synthetic_PhysicsInformed,53.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7349,0.9909,327.0,32.45,492.485,296.082,-0.5185,32.2,Stable,0
538,Normal_Operation,Synthetic_PhysicsInformed,53.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7503,0.9883,326.1,29.51,506.812,304.696,0.1539,32.2,Stable,0
539,Normal_Operation,Synthetic_PhysicsInformed,53.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7731,0.9892,326.4,28.84,523.701,314.849,0.2283,32.3,Stable,0
540,Normal_Operation,Synthetic_PhysicsInformed,53.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6562,0.9947,328.2,20.29,503.128,302.481,-1.1688,32.4,Stable,0
541,Normal_Operation,Synthetic_PhysicsInformed,54.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7544,0.9998,329.9,21.33,503.113,302.472,0.9816,32.4,Stable,0
542,Normal_Operation,Synthetic_PhysicsInformed,54.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8797,0.989,326.4,15.48,500.405,300.843,1.2532,32.5,Stable,0
543,Normal_Operation,Synthetic_PhysicsInformed,54.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0486,0.9967,328.9,14.35,481.658,289.573,1.6884,32.5,Stable,0
544,Normal_Operation,Synthetic_PhysicsInformed,54.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2261,1.0002,330.1,6.64,525.982,316.22,1.7754,32.6,Stable,0
545,Normal_Operation,Synthetic_PhysicsInformed,54.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1006,0.9941,328.1,4.84,501.574,301.547,-1.2546,32.6,Stable,0
546,Normal_Operation,Synthetic_PhysicsInformed,54.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1378,0.9963,328.8,2.55,535.872,322.166,0.3714,32.7,Stable,0
547,Normal_Operation,Synthetic_PhysicsInformed,54.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0002,1.0061,332.0,-1.87,550,330.66,-1.3761,32.7,Stable,0
548,Normal_Operation,Synthetic_PhysicsInformed,54.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1526,1.0219,337.2,-2.66,520.735,313.066,1.5241,32.8,Stable,0
549,Normal_Operation,Synthetic_PhysicsInformed,54.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1712,1.0204,336.7,-7.3,530.909,319.182,0.186,32.8,Stable,0
550,Normal_Operation,Synthetic_PhysicsInformed,54.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0888,1.0295,339.7,-2.76,520.237,312.766,-0.8237,32.9,Stable,0
551,Normal_Operation,Synthetic_PhysicsInformed,55.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0873,1.0263,338.7,-5.91,550,330.66,-0.0155,32.9,Stable,0
552,Normal_Operation,Synthetic_PhysicsInformed,55.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.008,1.0254,338.4,-2.71,536.313,322.432,-0.7926,33.0,Stable,0
553,Normal_Operation,Synthetic_PhysicsInformed,55.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9573,1.0148,334.9,-1.39,545.238,327.797,-0.5068,33.0,Stable,0
554,Normal_Operation,Synthetic_PhysicsInformed,55.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9971,1.0035,331.2,-1.27,545.182,327.763,0.3973,33.1,Stable,0
555,Normal_Operation,Synthetic_PhysicsInformed,55.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9702,0.9937,327.9,-0.34,522.006,313.83,-0.269,33.1,Stable,0
556,Normal_Operation,Synthetic_PhysicsInformed,55.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9781,0.9945,328.2,1.65,535.046,321.67,0.0789,33.2,Stable,0
557,Normal_Operation,Synthetic_PhysicsInformed,55.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9739,0.9984,329.5,6.14,549.957,330.634,-0.0419,33.2,Stable,0
558,Normal_Operation,Synthetic_PhysicsInformed,55.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8981,0.9961,328.7,10.49,547.03,328.874,-0.7582,33.3,Stable,0
559,Normal_Operation,Synthetic_PhysicsInformed,55.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9932,1.0015,330.5,11.39,550,330.66,0.9516,33.3,Stable,0
560,Normal_Operation,Synthetic_PhysicsInformed,55.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.973,1.0081,332.7,19.8,550,330.66,-0.2026,33.4,Stable,0
561,Normal_Operation,Synthetic_PhysicsInformed,56.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1575,0.9969,329.0,18.9,538.673,323.85,1.8451,33.4,Stable,0
562,Normal_Operation,Synthetic_PhysicsInformed,56.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1176,0.9996,329.9,23.17,550,330.66,-0.399,33.5,Stable,0
563,Normal_Operation,Synthetic_PhysicsInformed,56.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1905,1.0025,330.8,25.7,550,330.66,0.729,33.5,Stable,0
564,Normal_Operation,Synthetic_PhysicsInformed,56.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2349,1.0049,331.6,31.41,550,330.66,0.4442,33.6,Stable,0
565,Normal_Operation,Synthetic_PhysicsInformed,56.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1793,1.0021,330.7,36.03,550,330.66,-0.5561,33.6,Stable,0
566,Normal_Operation,Synthetic_PhysicsInformed,56.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2385,1.0,330.0,35.05,519.248,312.172,0.5924,33.6,Stable,0
567,Normal_Operation,Synthetic_PhysicsInformed,56.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.192,1.0055,331.8,41.81,478.468,287.655,-0.4654,33.7,Stable,0
568,Normal_Operation,Synthetic_PhysicsInformed,56.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2251,1.0047,331.5,40.19,519.86,312.54,0.3311,33.7,Stable,0
569,Normal_Operation,Synthetic_PhysicsInformed,56.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.235,1.0102,333.4,48.91,503.744,302.851,0.0986,33.8,Stable,0
570,Normal_Operation,Synthetic_PhysicsInformed,56.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1915,1.0201,336.6,42.08,501.537,301.524,-0.4349,33.8,Stable,0
571,Normal_Operation,Synthetic_PhysicsInformed,57.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1856,1.0259,338.5,45.81,479.696,288.393,-0.0588,33.9,Stable,0
572,Normal_Operation,Synthetic_PhysicsInformed,57.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2541,1.0305,340.1,42.59,463.455,278.629,0.685,33.9,Stable,0
573,Normal_Operation,Synthetic_PhysicsInformed,57.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1993,1.021,336.9,45.91,455.306,273.73,-0.5477,33.9,Stable,0
574,Normal_Operation,Synthetic_PhysicsInformed,57.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1671,1.0126,334.2,41.49,483.739,290.824,-0.3219,34.0,Stable,0
575,Normal_Operation,Synthetic_PhysicsInformed,57.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2186,1.0007,330.2,38.25,493.764,296.851,0.5151,34.0,Stable,0
576,Normal_Operation,Synthetic_PhysicsInformed,57.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1679,0.9968,328.9,35.96,463.955,278.93,-0.5078,34.0,Stable,0
577,Normal_Operation,Synthetic_PhysicsInformed,57.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1671,0.9943,328.1,36.98,460.923,277.107,-0.0077,34.1,Stable,0
578,Normal_Operation,Synthetic_PhysicsInformed,57.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0815,0.9994,329.8,34.04,444.662,267.331,-0.8557,34.1,Stable,0
579,Normal_Operation,Synthetic_PhysicsInformed,57.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9412,0.9961,328.7,25.03,476.761,286.629,-1.4028,34.2,Stable,0
580,Normal_Operation,Synthetic_PhysicsInformed,57.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8332,0.994,328.0,26.86,491.847,295.699,-1.0808,34.2,Stable,0
581,Normal_Operation,Synthetic_PhysicsInformed,58.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8004,0.9888,326.3,19.64,483.952,290.952,-0.3275,34.2,Stable,0
582,Normal_Operation,Synthetic_PhysicsInformed,58.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9301,0.9883,326.1,13.39,500.97,301.183,1.2969,34.3,Stable,0
583,Normal_Operation,Synthetic_PhysicsInformed,58.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0165,0.9873,325.8,13.82,498.446,299.666,0.8642,34.3,Stable,0
584,Normal_Operation,Synthetic_PhysicsInformed,58.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9191,0.9874,325.8,6.36,482.341,289.983,-0.9737,34.3,Stable,0
585,Normal_Operation,Synthetic_PhysicsInformed,58.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8481,0.9903,326.8,5.68,453.33,272.542,-0.7107,34.4,Stable,0
586,Normal_Operation,Synthetic_PhysicsInformed,58.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7821,0.9908,327.0,3.25,453.609,272.709,-0.6599,34.4,Stable,0
587,Normal_Operation,Synthetic_PhysicsInformed,58.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6164,1.0003,330.1,3.32,484.104,291.043,-1.6565,34.4,Stable,0
588,Normal_Operation,Synthetic_PhysicsInformed,58.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6791,1.0049,331.6,-3.58,485.17,291.684,0.6271,34.4,Stable,0
589,Normal_Operation,Synthetic_PhysicsInformed,58.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6047,1.0056,331.8,-6.64,494.116,297.062,-0.7441,34.5,Stable,0
590,Normal_Operation,Synthetic_PhysicsInformed,58.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.5961,1.0106,333.5,-4.33,481.719,289.609,-0.086,34.5,Stable,0
591,Normal_Operation,Synthetic_PhysicsInformed,59.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6838,1.0019,330.6,-5.53,468.382,281.591,0.8766,34.5,Stable,0
592,Normal_Operation,Synthetic_PhysicsInformed,59.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7591,1.0013,330.4,-4.15,476.972,286.756,0.7533,34.6,Stable,0
593,Normal_Operation,Synthetic_PhysicsInformed,59.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.5835,0.9947,328.3,-3.54,494.873,297.518,-1.7565,34.6,Stable,0
594,Normal_Operation,Synthetic_PhysicsInformed,59.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6501,1.0042,331.4,-2.72,493.643,296.778,0.6663,34.6,Stable,0
595,Normal_Operation,Synthetic_PhysicsInformed,59.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6276,1.0009,330.3,-1.89,479.595,288.333,-0.2249,34.6,Stable,0
596,Normal_Operation,Synthetic_PhysicsInformed,59.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.631,0.9963,328.8,2.38,440.743,264.975,0.0338,34.6,Stable,0
597,Normal_Operation,Synthetic_PhysicsInformed,59.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6837,0.9977,329.3,6.2,430.936,259.079,0.5268,34.7,Stable,0
598,Normal_Operation,Synthetic_PhysicsInformed,59.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.6588,1.0047,331.6,8.34,470.62,282.937,-0.2484,34.7,Stable,0
599,Normal_Operation,Synthetic_PhysicsInformed,59.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.5634,1.0028,330.9,10.02,452.854,272.256,-0.9543,34.7,Stable,0
600,Normal_Operation,Synthetic_PhysicsInformed,59.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.522,0.9992,329.8,17.65,428.834,257.815,-0.4137,34.7,Stable,0
601,Normal_Operation,Synthetic_PhysicsInformed,60.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.5947,0.9892,326.4,19.19,455.288,273.719,0.727,34.8,Stable,0
602,Normal_Operation,Synthetic_PhysicsInformed,60.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.652,0.9916,327.2,25.17,465.543,279.885,0.5723,34.8,Stable,0
603,Normal_Operation,Synthetic_PhysicsInformed,60.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7196,1.0019,330.6,25.65,462.351,277.966,0.6764,34.8,Stable,0
604,Normal_Operation,Synthetic_PhysicsInformed,60.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7846,1.007,332.3,32.47,486.864,292.703,0.65,34.8,Stable,0
605,Normal_Operation,Synthetic_PhysicsInformed,60.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7553,0.9972,329.1,37.24,484.005,290.984,-0.2931,34.8,Stable,0
606,Normal_Operation,Synthetic_PhysicsInformed,60.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.7236,0.9976,329.2,36.81,501.429,301.459,-0.3166,34.8,Stable,0
607,Normal_Operation,Synthetic_PhysicsInformed,60.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8087,0.9999,330.0,41.31,498.51,299.704,0.8503,34.9,Stable,0
608,Normal_Operation,Synthetic_PhysicsInformed,60.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9004,0.9834,324.5,39.94,494.286,297.165,0.9169,34.9,Stable,0
609,Normal_Operation,Synthetic_PhysicsInformed,60.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8723,0.9776,322.6,45.02,471.504,283.468,-0.281,34.9,Stable,0
610,Normal_Operation,Synthetic_PhysicsInformed,60.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.896,0.9796,323.3,44.81,452.845,272.25,0.2378,34.9,Stable,0
611,Normal_Operation,Synthetic_PhysicsInformed,61.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8858,0.9892,326.4,46.09,470.959,283.141,-0.1026,34.9,Stable,0
612,Normal_Operation,Synthetic_PhysicsInformed,61.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8851,0.9778,322.7,43.76,465.898,280.098,-0.007,34.9,Stable,0
613,Normal_Operation,Synthetic_PhysicsInformed,61.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.995,0.9869,325.7,44.63,446.972,268.72,1.0987,34.9,Stable,0
614,Normal_Operation,Synthetic_PhysicsInformed,61.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0055,0.9857,325.3,41.79,421.453,253.378,0.1053,34.9,Stable,0
615,Normal_Operation,Synthetic_PhysicsInformed,61.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0423,0.9862,325.4,41.83,392.648,236.06,0.3684,35.0,Stable,0
616,Normal_Operation,Synthetic_PhysicsInformed,61.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.95,1.0124,334.1,35.92,400.267,240.641,-0.9227,35.0,Stable,0
617,Normal_Operation,Synthetic_PhysicsInformed,61.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9876,1.0049,331.6,38.15,400.442,240.745,0.3752,35.0,Stable,0
618,Normal_Operation,Synthetic_PhysicsInformed,61.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0001,1.0174,335.7,29.77,392.167,235.771,0.1258,35.0,Stable,0
619,Normal_Operation,Synthetic_PhysicsInformed,61.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9725,1.0069,332.3,28.28,403.519,242.596,-0.2765,35.0,Stable,0
620,Normal_Operation,Synthetic_PhysicsInformed,61.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9885,1.0112,333.7,25.64,411.618,247.464,0.1604,35.0,Stable,0
621,Normal_Operation,Synthetic_PhysicsInformed,62.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9698,1.0191,336.3,18.61,440.464,264.807,-0.1874,35.0,Stable,0
622,Normal_Operation,Synthetic_PhysicsInformed,62.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9559,1.0235,337.8,19.74,394.645,237.26,-0.1393,35.0,Stable,0
623,Normal_Operation,Synthetic_PhysicsInformed,62.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9427,1.0195,336.4,15.69,388.276,233.432,-0.1317,35.0,Stable,0
624,Normal_Operation,Synthetic_PhysicsInformed,62.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1639,1.0079,332.6,9.35,382.636,230.041,2.2119,35.0,Stable,0
625,Normal_Operation,Synthetic_PhysicsInformed,62.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1961,1.0035,331.2,4.4,348.548,209.547,0.3221,35.0,Stable,0
626,Normal_Operation,Synthetic_PhysicsInformed,62.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1949,0.9929,327.6,-0.3,354.358,213.04,-0.0115,35.0,Stable,0
627,Normal_Operation,Synthetic_PhysicsInformed,62.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1755,1.0004,330.1,-2.93,366.56,220.376,-0.1946,35.0,Stable,0
628,Normal_Operation,Synthetic_PhysicsInformed,62.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1925,0.9983,329.4,-3.88,368.15,221.332,0.1703,35.0,Stable,0
629,Normal_Operation,Synthetic_PhysicsInformed,62.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2536,0.9957,328.6,-2.08,365.767,219.899,0.6109,35.0,Stable,0
630,Normal_Operation,Synthetic_PhysicsInformed,62.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3789,0.9961,328.7,-5.04,336.762,202.461,1.253,35.0,Stable,0
631,Normal_Operation,Synthetic_PhysicsInformed,63.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2458,0.999,329.7,-5.45,347.049,208.646,-1.3312,35.0,Stable,0
632,Normal_Operation,Synthetic_PhysicsInformed,63.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1787,0.998,329.3,-5.94,357.101,214.689,-0.6706,35.0,Stable,0
633,Normal_Operation,Synthetic_PhysicsInformed,63.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1523,1.0111,333.7,-5.15,383.122,230.333,-0.2639,35.0,Stable,0
634,Normal_Operation,Synthetic_PhysicsInformed,63.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0604,1.0073,332.4,-3.96,410.658,246.888,-0.9198,35.0,Stable,0
635,Normal_Operation,Synthetic_PhysicsInformed,63.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0923,1.0079,332.6,0.24,389.938,234.431,0.3194,35.0,Stable,0
636,Normal_Operation,Synthetic_PhysicsInformed,63.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1999,1.0173,335.7,2.25,392.207,235.795,1.0762,35.0,Stable,0
637,Normal_Operation,Synthetic_PhysicsInformed,63.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2419,1.0152,335.0,4.91,384.24,231.005,0.4193,35.0,Stable,0
638,Normal_Operation,Synthetic_PhysicsInformed,63.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2021,1.0111,333.7,10.11,379.962,228.433,-0.3976,34.9,Stable,0
639,Normal_Operation,Synthetic_PhysicsInformed,63.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1577,1.0061,332.0,9.28,413.668,248.697,-0.4437,34.9,Stable,0
640,Normal_Operation,Synthetic_PhysicsInformed,63.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1905,1.0119,333.9,15.03,443.628,266.709,0.328,34.9,Stable,0
641,Normal_Operation,Synthetic_PhysicsInformed,64.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1926,1.0215,337.1,19.97,442.054,265.763,0.0209,34.9,Stable,0
642,Normal_Operation,Synthetic_PhysicsInformed,64.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1407,1.0209,336.9,24.36,471.305,283.348,-0.5187,34.9,Stable,0
643,Normal_Operation,Synthetic_PhysicsInformed,64.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2569,1.0205,336.8,30.16,414.887,249.43,1.1614,34.9,Stable,0
644,Normal_Operation,Synthetic_PhysicsInformed,64.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2064,1.0212,337.0,33.12,424.104,254.971,-0.5047,34.9,Stable,0
645,Normal_Operation,Synthetic_PhysicsInformed,64.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1916,1.0169,335.6,33.1,462.438,278.018,-0.1481,34.9,Stable,0
646,Normal_Operation,Synthetic_PhysicsInformed,64.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2718,1.0253,338.3,37.7,450.127,270.616,0.802,34.8,Stable,0
647,Normal_Operation,Synthetic_PhysicsInformed,64.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3026,1.0238,337.9,39.97,448.623,269.712,0.3079,34.8,Stable,0
648,Normal_Operation,Synthetic_PhysicsInformed,64.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2368,1.0165,335.5,41.79,419.984,252.494,-0.6577,34.8,Stable,0
649,Normal_Operation,Synthetic_PhysicsInformed,64.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2728,1.0216,337.1,42.24,383.936,230.822,0.3602,34.8,Stable,0
650,Normal_Operation,Synthetic_PhysicsInformed,64.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2907,1.0222,337.3,44.73,359.551,216.162,0.1784,34.8,Stable,0
651,Normal_Operation,Synthetic_PhysicsInformed,65.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1227,1.033,340.9,44.57,373.161,224.344,-1.6795,34.8,Stable,0
652,Normal_Operation,Synthetic_PhysicsInformed,65.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1109,1.0343,341.3,42.14,367.089,220.694,-0.118,34.7,Stable,0
653,Normal_Operation,Synthetic_PhysicsInformed,65.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.997,1.025,338.2,42.36,334.103,200.863,-1.1398,34.7,Stable,0
654,Normal_Operation,Synthetic_PhysicsInformed,65.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9602,1.0187,336.2,39.9,336.242,202.148,-0.3674,34.7,Stable,0
655,Normal_Operation,Synthetic_PhysicsInformed,65.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9613,1.0119,333.9,44.25,355.294,213.603,0.0108,34.7,Stable,0
656,Normal_Operation,Synthetic_PhysicsInformed,65.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.053,1.009,333.0,39.46,374.34,225.053,0.9167,34.6,Stable,0
657,Normal_Operation,Synthetic_PhysicsInformed,65.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9688,1.0038,331.3,40.53,368.899,221.782,-0.8413,34.6,Stable,0
658,Normal_Operation,Synthetic_PhysicsInformed,65.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0093,1.0021,330.7,33.01,352.062,211.66,0.4051,34.6,Stable,0
659,Normal_Operation,Synthetic_PhysicsInformed,65.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9285,1.01,333.3,28.12,306.407,184.212,-0.8089,34.6,Stable,0
660,Normal_Operation,Synthetic_PhysicsInformed,65.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9339,1.0082,332.7,25.33,319.008,191.787,0.0545,34.6,Stable,0
661,Normal_Operation,Synthetic_PhysicsInformed,66.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9646,1.0084,332.8,20.58,301.505,181.265,0.3068,34.5,Stable,0
662,Normal_Operation,Synthetic_PhysicsInformed,66.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9012,1.002,330.7,13.41,323.695,194.605,-0.6342,34.5,Stable,0
663,Normal_Operation,Synthetic_PhysicsInformed,66.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9923,1.0062,332.0,11.07,318.267,191.342,0.9115,34.5,Stable,0
664,Normal_Operation,Synthetic_PhysicsInformed,66.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9575,1.0137,334.5,9.7,358.632,215.61,-0.3481,34.4,Stable,0
665,Normal_Operation,Synthetic_PhysicsInformed,66.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8821,1.0114,333.8,2.78,333.856,200.714,-0.7544,34.4,Stable,0
666,Normal_Operation,Synthetic_PhysicsInformed,66.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8755,1.0085,332.8,1.3,307.968,185.151,-0.0652,34.4,Stable,0
667,Normal_Operation,Synthetic_PhysicsInformed,66.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8975,1.0061,332.0,1.6,325.08,195.438,0.2196,34.4,Stable,0
